Estado - Sigla,Data da Coleta,Produto,Bandeira,Valor de Venda
SE,23/01/2023,DIESEL,PETROX DISTRIBUIDORA,6.24
SE,11/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.23
SE,12/01/2023,DIESEL,BRANCA,6.09
SE,24/01/2023,DIESEL S10,BRANCA,6.1
SE,23/01/2023,GASOLINA,PETROX DISTRIBUIDORA,5.01
SE,24/01/2023,DIESEL S10,VIBRA ENERGIA,6.13
SE,18/01/2023,ETANOL,PETROX DISTRIBUIDORA,4.19
SE,11/01/2023,DIESEL S10,BRANCA,6.26
SE,11/01/2023,ETANOL,PETROX DISTRIBUIDORA,4.15
SE,18/01/2023,ETANOL,VIBRA ENERGIA,4.13
SE,23/01/2023,GASOLINA,BRANCA,4.95
SE,06/01/2023,GNV,PETROX DISTRIBUIDORA,5.09
SE,24/01/2023,ETANOL,VIBRA ENERGIA,3.9
SE,12/01/2023,ETANOL,VIBRA ENERGIA,3.9
SE,24/01/2023,ETANOL,BRANCA,3.93
SE,12/01/2023,GASOLINA ADITIVADA,RAIZEN,5.21
SE,11/01/2023,GNV,PETROX DISTRIBUIDORA,5.09
SE,23/01/2023,ETANOL,PETROX DISTRIBUIDORA,4.13
SE,05/01/2023,ETANOL,VIBRA ENERGIA,3.93
SE,23/01/2023,GNV,PETROX DISTRIBUIDORA,5.09
SE,23/01/2023,GASOLINA ADITIVADA,RAIZEN,5.25
SE,11/01/2023,GASOLINA ADITIVADA,BRANCA,5.2
SE,23/01/2023,ETANOL,RAIZEN,3.95
SE,23/01/2023,GASOLINA ADITIVADA,PETROX DISTRIBUIDORA,5.06
SE,16/01/2023,GASOLINA,PETROX DISTRIBUIDORA,5.05
SE,23/01/2023,DIESEL S10,BRANCA,6.1
SE,18/01/2023,GNV,VIBRA ENERGIA,5.11
SE,05/01/2023,ETANOL,BRANCA,3.97
SE,23/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.1
SE,23/01/2023,GASOLINA ADITIVADA,BRANCA,4.94
SE,18/01/2023,GASOLINA,VIBRA ENERGIA,5.05
SE,18/01/2023,GNV,BRANCA,5.09
SE,23/01/2023,GASOLINA,RAIZEN,4.99
SE,12/01/2023,GASOLINA,VIBRA ENERGIA,4.97
SE,16/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.06
SE,24/01/2023,GASOLINA ADITIVADA,BRANCA,4.95
SE,16/01/2023,DIESEL S10,PETROX DISTRIBUIDORA,6.14
SE,05/01/2023,GASOLINA,VIBRA ENERGIA,4.96
SE,23/01/2023,GNV,BRANCA,5.09
SE,05/01/2023,GNV,VIBRA ENERGIA,5.09
SE,16/01/2023,DIESEL,VIBRA ENERGIA,6.12
SE,05/01/2023,GASOLINA ADITIVADA,BRANCA,4.89
SE,06/01/2023,GASOLINA,PETROX DISTRIBUIDORA,5.19
SE,12/01/2023,DIESEL S10,BRANCA,6.15
SE,11/01/2023,GASOLINA ADITIVADA,PETROX DISTRIBUIDORA,5.19
SE,18/01/2023,DIESEL S10,BRANCA,6.15
SE,18/01/2023,DIESEL S10,PETROX DISTRIBUIDORA,6.59
SE,11/01/2023,GASOLINA,PETROX DISTRIBUIDORA,5.15
SE,18/01/2023,GASOLINA ADITIVADA,BRANCA,4.99
SE,12/01/2023,GASOLINA,BRANCA,4.96
SE,18/01/2023,ETANOL,RAIZEN,3.95
SE,23/01/2023,DIESEL,BRANCA,6.05
SE,18/01/2023,GASOLINA,BRANCA,4.99
SE,24/01/2023,GASOLINA,BRANCA,4.93
SE,11/01/2023,DIESEL,VIBRA ENERGIA,6.98
SE,11/01/2023,GASOLINA ADITIVADA,RAIZEN,5.35
SE,12/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.02
SE,11/01/2023,ETANOL,VIBRA ENERGIA,4.15
SE,11/01/2023,GNV,VIBRA ENERGIA,5.09
SE,18/01/2023,ETANOL,BRANCA,4.05
SE,16/01/2023,DIESEL,BRANCA,6.1
SE,16/01/2023,GASOLINA,BRANCA,4.98
SE,16/01/2023,GASOLINA,VIBRA ENERGIA,5.0
SE,12/01/2023,DIESEL,VIBRA ENERGIA,6.09
SE,05/01/2023,GNV,BRANCA,5.09
SE,18/01/2023,GASOLINA ADITIVADA,RAIZEN,5.25
SE,18/01/2023,GASOLINA,PETROX DISTRIBUIDORA,5.13
SE,16/01/2023,DIESEL S10,BRANCA,6.14
SE,05/01/2023,DIESEL S10,VIBRA ENERGIA,6.56
SE,18/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.16
SE,11/01/2023,GASOLINA,RAIZEN,5.09
SE,24/01/2023,DIESEL,VIBRA ENERGIA,6.09
SE,11/01/2023,DIESEL,PETROX DISTRIBUIDORA,6.19
SE,16/01/2023,GASOLINA ADITIVADA,BRANCA,4.98
SE,23/01/2023,DIESEL S10,PETROX DISTRIBUIDORA,6.44
SE,11/01/2023,GNV,BRANCA,5.09
SE,12/01/2023,ETANOL,RAIZEN,4.09
SE,18/01/2023,GNV,PETROX DISTRIBUIDORA,5.09
SE,05/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.04
SE,11/01/2023,DIESEL,BRANCA,6.19
SE,24/01/2023,GASOLINA,VIBRA ENERGIA,4.94
SE,24/01/2023,DIESEL,BRANCA,6.02
SE,11/01/2023,ETANOL,BRANCA,4.09
SE,16/01/2023,GNV,VIBRA ENERGIA,5.09
SE,05/01/2023,DIESEL S10,BRANCA,6.15
SE,18/01/2023,GASOLINA,RAIZEN,4.99
SE,11/01/2023,DIESEL S10,VIBRA ENERGIA,6.84
SE,23/01/2023,GNV,VIBRA ENERGIA,5.1
SE,24/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.0
SE,11/01/2023,DIESEL S10,PETROX DISTRIBUIDORA,6.45
SE,06/01/2023,ETANOL,PETROX DISTRIBUIDORA,4.19
SE,12/01/2023,ETANOL,BRANCA,3.85
SE,12/01/2023,GASOLINA,RAIZEN,4.95
SE,16/01/2023,ETANOL,BRANCA,3.87
SE,23/01/2023,ETANOL,VIBRA ENERGIA,4.09
SE,05/01/2023,GASOLINA,BRANCA,4.89
SE,18/01/2023,GASOLINA ADITIVADA,PETROX DISTRIBUIDORA,5.13
SE,06/01/2023,GASOLINA ADITIVADA,PETROX DISTRIBUIDORA,5.19
SE,16/01/2023,ETANOL,VIBRA ENERGIA,3.94
SE,16/01/2023,DIESEL,PETROX DISTRIBUIDORA,6.14
SE,12/01/2023,DIESEL S10,VIBRA ENERGIA,6.18
SE,11/01/2023,GASOLINA,VIBRA ENERGIA,5.14
SE,11/01/2023,GASOLINA,BRANCA,5.11
SE,11/01/2023,ETANOL,RAIZEN,3.95
SE,23/01/2023,GASOLINA,VIBRA ENERGIA,5.0
SE,16/01/2023,DIESEL S10,VIBRA ENERGIA,6.16
SE,16/01/2023,ETANOL,PETROX DISTRIBUIDORA,4.09
SE,23/01/2023,DIESEL S10,VIBRA ENERGIA,6.54
SE,18/01/2023,DIESEL S10,VIBRA ENERGIA,6.69
SE,23/01/2023,ETANOL,BRANCA,4.02
SE,12/01/2023,GASOLINA ADITIVADA,BRANCA,4.98
SE,23/01/2023,DIESEL,VIBRA ENERGIA,6.05
SE,08/02/2023,GNV,PETROX DISTRIBUIDORA,4.77
SE,15/02/2023,DIESEL,BRANCA,5.59
SE,08/02/2023,GASOLINA,BRANCA,5.11
SE,21/02/2023,GASOLINA ADITIVADA,RAIZEN,5.38
SE,21/02/2023,GNV,BRANCA,4.77
SE,30/01/2023,GASOLINA ADITIVADA,PETROX DISTRIBUIDORA,5.19
SE,30/01/2023,GNV,VIBRA ENERGIA,5.09
SE,21/02/2023,ETANOL,BRANCA,3.97
SE,08/02/2023,DIESEL S10,PETROX DISTRIBUIDORA,6.24
SE,31/01/2023,GASOLINA ADITIVADA,BRANCA,5.05
SE,08/02/2023,GASOLINA ADITIVADA,PETROX DISTRIBUIDORA,5.15
SE,08/02/2023,DIESEL,BRANCA,5.88
SE,23/02/2023,ETANOL,BRANCA,4.02
SE,30/01/2023,ETANOL,BRANCA,4.11
SE,31/01/2023,DIESEL,BRANCA,6.13
SE,07/02/2023,DIESEL S10,BRANCA,5.97
SE,07/02/2023,GASOLINA ADITIVADA,BRANCA,5.01
SE,15/02/2023,GASOLINA ADITIVADA,PETROX DISTRIBUIDORA,5.05
SE,23/02/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.04
SE,07/02/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.04
SE,30/01/2023,GNV,PETROX DISTRIBUIDORA,5.09
SE,23/02/2023,DIESEL S10,BRANCA,5.57
SE,30/01/2023,DIESEL,PETROX DISTRIBUIDORA,6.38
SE,07/02/2023,GASOLINA,BRANCA,4.98
SE,21/02/2023,GASOLINA,VIBRA ENERGIA,5.21
SE,21/02/2023,ETANOL,RAIZEN,4.18
SE,08/02/2023,GASOLINA,PETROX DISTRIBUIDORA,5.1
SE,14/02/2023,DIESEL,VIBRA ENERGIA,5.39
SE,21/02/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.33
SE,21/02/2023,GASOLINA ADITIVADA,PETROX DISTRIBUIDORA,5.29
SE,15/02/2023,GASOLINA,RAIZEN,4.95
SE,30/01/2023,DIESEL S10,PETROX DISTRIBUIDORA,6.51
SE,15/02/2023,GNV,VIBRA ENERGIA,4.77
SE,14/02/2023,GASOLINA,RAIZEN,4.95
SE,31/01/2023,GASOLINA,VIBRA ENERGIA,5.04
SE,15/02/2023,GNV,BRANCA,4.77
SE,08/02/2023,GASOLINA,RAIZEN,5.08
SE,08/02/2023,GASOLINA ADITIVADA,BRANCA,5.34
SE,15/02/2023,GASOLINA ADITIVADA,BRANCA,5.06
SE,14/02/2023,GASOLINA ADITIVADA,BRANCA,4.97
SE,07/02/2023,DIESEL S10,VIBRA ENERGIA,6.0
SE,07/02/2023,DIESEL,BRANCA,5.88
SE,15/02/2023,ETANOL,VIBRA ENERGIA,4.06
SE,08/02/2023,GASOLINA,VIBRA ENERGIA,5.1
SE,30/01/2023,GASOLINA ADITIVADA,BRANCA,5.19
SE,30/01/2023,GASOLINA,RAIZEN,5.16
SE,21/02/2023,DIESEL S10,PETROX DISTRIBUIDORA,6.09
SE,15/02/2023,DIESEL S10,PETROX DISTRIBUIDORA,6.09
SE,15/02/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.07
SE,21/02/2023,DIESEL,VIBRA ENERGIA,6.02
SE,31/01/2023,ETANOL,RAIZEN,4.19
SE,08/02/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.19
SE,31/01/2023,GASOLINA,BRANCA,5.03
SE,30/01/2023,DIESEL S10,VIBRA ENERGIA,6.68
SE,21/02/2023,GASOLINA,RAIZEN,5.12
SE,23/02/2023,ETANOL,VIBRA ENERGIA,3.95
SE,31/01/2023,GASOLINA,RAIZEN,5.14
SE,21/02/2023,ETANOL,PETROX DISTRIBUIDORA,4.01
SE,15/02/2023,ETANOL,PETROX DISTRIBUIDORA,4.01
SE,15/02/2023,GASOLINA,VIBRA ENERGIA,4.98
SE,21/02/2023,GASOLINA,BRANCA,5.1
SE,31/01/2023,ETANOL,BRANCA,3.99
SE,15/02/2023,ETANOL,BRANCA,3.98
SE,15/02/2023,DIESEL,VIBRA ENERGIA,6.02
SE,14/02/2023,DIESEL S10,BRANCA,5.49
SE,30/01/2023,DIESEL S10,BRANCA,6.16
SE,21/02/2023,GASOLINA,PETROX DISTRIBUIDORA,5.24
SE,30/01/2023,ETANOL,VIBRA ENERGIA,4.1
SE,08/02/2023,DIESEL,VIBRA ENERGIA,6.17
SE,15/02/2023,ETANOL,RAIZEN,4.18
SE,14/02/2023,DIESEL,BRANCA,5.39
SE,23/02/2023,GASOLINA ADITIVADA,BRANCA,5.01
SE,23/02/2023,GASOLINA,BRANCA,4.99
SE,07/02/2023,ETANOL,VIBRA ENERGIA,3.95
SE,08/02/2023,DIESEL S10,BRANCA,6.11
SE,30/01/2023,DIESEL,BRANCA,6.13
SE,14/02/2023,GASOLINA,VIBRA ENERGIA,4.94
SE,08/02/2023,ETANOL,PETROX DISTRIBUIDORA,4.19
SE,21/02/2023,DIESEL S10,BRANCA,5.83
SE,15/02/2023,DIESEL S10,BRANCA,5.61
SE,15/02/2023,GASOLINA,PETROX DISTRIBUIDORA,5.0
SE,30/01/2023,GNV,BRANCA,5.11
SE,08/02/2023,ETANOL,BRANCA,4.26
SE,23/02/2023,DIESEL,VIBRA ENERGIA,5.54
SE,08/02/2023,GNV,VIBRA ENERGIA,4.77
SE,08/02/2023,GASOLINA ADITIVADA,RAIZEN,5.34
SE,14/02/2023,GASOLINA,BRANCA,4.95
SE,23/02/2023,DIESEL,BRANCA,5.54
SE,08/02/2023,ETANOL,RAIZEN,4.18
SE,31/01/2023,DIESEL,VIBRA ENERGIA,6.15
SE,14/02/2023,ETANOL,VIBRA ENERGIA,3.93
SE,15/02/2023,GNV,PETROX DISTRIBUIDORA,4.77
SE,31/01/2023,DIESEL S10,BRANCA,6.16
SE,07/02/2023,GASOLINA,VIBRA ENERGIA,4.98
SE,21/02/2023,DIESEL S10,VIBRA ENERGIA,6.08
SE,07/02/2023,DIESEL,VIBRA ENERGIA,5.89
SE,14/02/2023,ETANOL,RAIZEN,3.99
SE,30/01/2023,GASOLINA,PETROX DISTRIBUIDORA,5.15
SE,30/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.22
SE,30/01/2023,ETANOL,RAIZEN,4.18
SE,15/02/2023,GASOLINA ADITIVADA,RAIZEN,5.21
SE,14/02/2023,ETANOL,BRANCA,4.02
SE,31/01/2023,ETANOL,VIBRA ENERGIA,3.93
SE,08/02/2023,DIESEL S10,VIBRA ENERGIA,6.52
SE,30/01/2023,GASOLINA,BRANCA,5.11
SE,15/02/2023,DIESEL S10,VIBRA ENERGIA,6.15
SE,21/02/2023,GASOLINA ADITIVADA,BRANCA,5.18
SE,30/01/2023,GASOLINA,VIBRA ENERGIA,5.13
SE,07/02/2023,ETANOL,BRANCA,4.03
SE,31/01/2023,GASOLINA ADITIVADA,RAIZEN,5.4
SE,15/02/2023,GASOLINA,BRANCA,4.98
SE,08/02/2023,ETANOL,VIBRA ENERGIA,4.09
SE,14/02/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.0
SE,23/02/2023,GASOLINA,VIBRA ENERGIA,4.99
SE,31/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.09
SE,14/02/2023,GASOLINA ADITIVADA,RAIZEN,5.21
SE,21/02/2023,ETANOL,VIBRA ENERGIA,4.06
SE,30/01/2023,GASOLINA ADITIVADA,RAIZEN,5.42
SE,15/02/2023,DIESEL,PETROX DISTRIBUIDORA,5.49
SE,08/02/2023,DIESEL,PETROX DISTRIBUIDORA,5.84
SE,21/02/2023,DIESEL,PETROX DISTRIBUIDORA,5.52
SE,14/02/2023,DIESEL S10,VIBRA ENERGIA,5.51
SE,30/01/2023,ETANOL,PETROX DISTRIBUIDORA,4.23
SE,31/01/2023,DIESEL S10,VIBRA ENERGIA,6.18
SE,30/01/2023,DIESEL,VIBRA ENERGIA,6.41
SE,23/02/2023,DIESEL S10,VIBRA ENERGIA,5.58
SE,07/03/2023,DIESEL,VIBRA ENERGIA,5.69
SE,07/03/2023,DIESEL,BRANCA,5.77
SE,16/03/2023,DIESEL S10,BRANCA,5.62
SE,28/02/2023,DIESEL,PETROX DISTRIBUIDORA,5.99
SE,27/02/2023,GASOLINA,RAIZEN,4.93
SE,08/03/2023,DIESEL S10,VIBRA ENERGIA,5.62
SE,23/02/2023,GASOLINA,RAIZEN,5.12
SE,07/03/2023,GNV,VIBRA ENERGIA,4.77
SE,15/03/2023,GASOLINA,VIBRA ENERGIA,5.31
SE,15/03/2023,DIESEL S10,BRANCA,5.62
SE,28/02/2023,DIESEL S10,BRANCA,5.65
SE,21/02/2023,DIESEL,BRANCA,5.59
SE,07/03/2023,ETANOL,RAIZEN,4.09
SE,07/03/2023,GASOLINA,PETROX DISTRIBUIDORA,5.47
SE,08/03/2023,DIESEL S10,BRANCA,5.61
SE,15/03/2023,GASOLINA,PETROX DISTRIBUIDORA,5.34
SE,28/02/2023,DIESEL,BRANCA,5.59
SE,07/03/2023,ETANOL,PETROX DISTRIBUIDORA,4.17
SE,15/03/2023,DIESEL S10,VIBRA ENERGIA,5.62
SE,21/02/2023,GNV,VIBRA ENERGIA,4.77
SE,16/03/2023,ETANOL,BRANCA,4.03
SE,23/02/2023,GASOLINA ADITIVADA,RAIZEN,5.38
SE,15/03/2023,DIESEL,VIBRA ENERGIA,5.48
SE,07/03/2023,DIESEL S10,BRANCA,5.84
SE,27/02/2023,DIESEL,BRANCA,5.44
SE,28/02/2023,GASOLINA ADITIVADA,BRANCA,5.15
SE,15/03/2023,ETANOL,BRANCA,4.05
SE,28/02/2023,GASOLINA,PETROX DISTRIBUIDORA,5.09
SE,16/03/2023,GNV,VIBRA ENERGIA,4.77
SE,28/02/2023,GASOLINA,BRANCA,5.06
SE,28/02/2023,GNV,PETROX DISTRIBUIDORA,4.77
SE,21/02/2023,GNV,PETROX DISTRIBUIDORA,4.77
SE,27/02/2023,ETANOL,BRANCA,4.02
SE,23/02/2023,ETANOL,RAIZEN,3.99
SE,08/03/2023,GASOLINA,BRANCA,5.33
SE,07/03/2023,GNV,PETROX DISTRIBUIDORA,4.77
SE,16/03/2023,DIESEL,VIBRA ENERGIA,5.59
SE,08/03/2023,ETANOL,BRANCA,4.05
SE,16/03/2023,GASOLINA ADITIVADA,RAIZEN,5.6
SE,28/02/2023,ETANOL,VIBRA ENERGIA,4.08
SE,07/03/2023,DIESEL S10,PETROX DISTRIBUIDORA,6.11
SE,27/02/2023,GASOLINA,VIBRA ENERGIA,4.95
SE,07/03/2023,GNV,BRANCA,4.77
SE,20/02/2023,ETANOL,BRANCA,3.99
SE,16/03/2023,GASOLINA,PETROX DISTRIBUIDORA,5.49
SE,27/02/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.0
SE,27/02/2023,GASOLINA,BRANCA,4.93
SE,15/03/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.34
SE,27/02/2023,DIESEL S10,BRANCA,5.5
SE,07/03/2023,GASOLINA,RAIZEN,5.39
SE,07/03/2023,DIESEL,PETROX DISTRIBUIDORA,6.09
SE,07/03/2023,GASOLINA,VIBRA ENERGIA,5.4
SE,20/02/2023,GASOLINA,VIBRA ENERGIA,5.25
SE,20/02/2023,DIESEL S10,BRANCA,5.99
SE,28/02/2023,GASOLINA,VIBRA ENERGIA,5.07
SE,07/03/2023,DIESEL S10,VIBRA ENERGIA,6.06
SE,15/03/2023,GASOLINA,BRANCA,5.33
SE,16/03/2023,DIESEL S10,PETROX DISTRIBUIDORA,6.09
SE,28/02/2023,DIESEL S10,VIBRA ENERGIA,5.88
SE,15/03/2023,DIESEL S10,PETROX DISTRIBUIDORA,6.14
SE,08/03/2023,GASOLINA ADITIVADA,BRANCA,5.38
SE,07/03/2023,GASOLINA ADITIVADA,PETROX DISTRIBUIDORA,5.52
SE,27/02/2023,ETANOL,RAIZEN,3.99
SE,28/02/2023,GNV,BRANCA,4.77
SE,16/03/2023,GASOLINA ADITIVADA,BRANCA,5.42
SE,16/03/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.47
